#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=V1:R4:0
#@   col=V2:R4:1
#@   col=V3:R4:2
#@   col=V4:R4:3
#@   col=V5:R4:4
#@   col=V6:R4:5
#@   col=V7:R4:6
#@   col=V8:R4:7
#@   col=V9:R4:8
#@   col=V10:R4:9
#@   col=V11:R4:10
#@   col=V12:R4:11
#@   col=V13:R4:12
#@   col=V14:R4:13
#@   col=V15:R4:14
#@   col=V16:R4:15
#@   col=V17:R4:16
#@   col=V18:R4:17
#@   col=V19:R4:18
#@   col=V20:R4:19
#@   col=V21:R4:20
#@   col=V22:R4:21
#@   col=V23:R4:22
#@   col=V24:R4:23
#@   col=V25:R4:24
#@   col=V26:R4:25
#@   col=V27:R4:26
#@   col=V28:R4:27
#@   col=Amount:R4:28
#@   col=Label:BL:29
#@   col=Features:R4:30-58
#@   col=FeaturesNormalized:R4:59-87
#@ }
V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount
-1.5487881;1.8086979;-0.95350903;2.2130854;-2.0157278;-0.91345686;-2.356013;1.197169;-1.678374;-3.5386503;3.10209;-3.9933732;-1.9374106;-3.822894;0.8309701;-2.475359;-5.211875;-0.41387168;0.93326217;0.39078596;0.85513824;0.7747448;0.059037153;0.34319982;-0.46893793;-0.278338;0.6259222;0.39557338;76.94;1;-1.5487881;1.8086979;-0.95350903;2.2130854;-2.0157278;-0.91345686;-2.356013;1.197169;-1.678374;-3.5386503;3.10209;-3.9933732;-1.9374106;-3.822894;0.8309701;-2.475359;-5.211875;-0.41387168;0.93326217;0.39078596;0.85513824;0.7747448;0.059037153;0.34319982;-0.46893793;-0.278338;0.6259222;0.39557338;76.94;-0.24849069;0.42033157;-0.1294587;0.5553397;-0.4343929;-0.47694618;-0.3481244;0.2261488;-0.62293607;-0.6589749;0.9229254;-0.7267568;-1.8466958;-0.65235466;0.8367227;-0.6220623;-0.7690985;-0.15790598;0.7268016;0.34715405;0.27175668;0.61147356;0.046536397;0.6223187;-0.67469764;-0.5866239;0.61743385;0.85204667;0.32757387
0.6291823;-0.9829449;1.3010633;1.4839554;-0.97630185;1.4850897;-0.82937884;0.60497594;1.1368192;-0.33961394;0.92961216;1.3718342;-0.5370552;-0.40044507;-0.9939566;-0.67245835;0.4388474;-0.52676135;-0.42301053;0.15110114;0.1277133;0.34403336;-0.16269654;-0.2652571;0.24024975;-0.30761522;0.08442805;0.052837063;196.01;0;0.6291823;-0.9829449;1.3010633;1.4839554;-0.97630185;1.4850897;-0.82937884;0.60497594;1.1368192;-0.33961394;0.92961216;1.3718342;-0.5370552;-0.40044507;-0.9939566;-0.67245835;0.4388474;-0.52676135;-0.42301053;0.15110114;0.1277133;0.34403336;-0.16269654;-0.2652571;0.24024975;-0.30761522;0.08442805;0.052837063;196.01;0.100947276;-0.22843105;0.17664643;0.37237576;-0.21039477;0.77541465;-0.122549;0.114281766;0.42193556;-0.06324363;0.2765757;0.24966107;-0.5119088;-0.068333626;-1.0008376;-0.16899003;0.0647592;-0.20097719;-0.32943016;0.13423043;0.04058635;0.27153108;-0.12824655;-0.48098642;0.3456661;-0.6483285;0.08328309;0.11380858;0.8345171
-0.4165592;0.46628448;0.46693602;-1.3414217;2.1080477;3.574959;-0.17789532;0.9287951;-0.60734445;-0.4588452;-0.042786;-0.35754594;0.103159636;0.23542866;1.8438967;0.23523688;-0.4465466;0.32657662;1.5915185;0.32301193;-0.11644524;-0.5229202;-0.18733843;1.0631989;0.06791131;1.099813;-0.006147447;0.06175443;15.37;0;-0.4165592;0.46628448;0.46693602;-1.3414217;2.1080477;3.574959;-0.17789532;0.9287951;-0.60734445;-0.4588452;-0.042786;-0.35754594;0.103159636;0.23542866;1.8438967;0.23523688;-0.4465466;0.32657662;1.5915185;0.32301193;-0.11644524;-0.5229202;-0.18733843;1.0631989;0.06791131;1.099813;-0.006147447;0.06175443;15.37;-0.0668336;0.108361974;0.06339628;-0.33660913;0.454288;1.8666049;-0.026285809;0.17545217;-0.22541861;-0.08544712;-0.012729575;-0.06507004;0.09832942;0.040174533;1.8566616;0.059115466;-0.065895356;0.12459998;1.2394353;0.2869471;-0.037005447;-0.41271895;-0.14767066;1.9278815;0.09770931;2.3179612;-0.0060640792;0.13301618;0.06543814
-1.9649137;2.71691;-1.197008;0.8818358;-1.028042;-1.5706475;-0.18154007;1.0179433;-0.024043899;1.013817;-0.7326548;0.11477262;-0.7872064;1.2867407;0.69270515;-0.358394;0.48080945;-0.08433798;0.13579842;0.14120278;0.19180298;0.47647473;0.29775074;0.6819489;-0.52900726;-0.4330825;0.2035203;0.28159806;0.89;0;-1.9649137;2.71691;-1.197008;0.8818358;-1.028042;-1.5706475;-0.18154007;1.0179433;-0.024043899;1.013817;-0.7326548;0.11477262;-0.7872064;1.2867407;0.69270515;-0.358394;0.48080945;-0.08433798;0.13579842;0.14120278;0.19180298;0.47647473;0.29775074;0.6819489;-0.52900726;-0.4330825;0.2035203;0.28159806;0.89;-0.31525475;0.6313951;-0.16251875;0.22128312;-0.22154486;-0.82008725;-0.026824357;0.19229253;-0.008924001;0.18879513;-0.21797748;0.02088755;-0.75034726;0.21957482;0.6975006;-0.09006508;0.0709514;-0.03217778;0.10575646;0.12543724;0.060953584;0.3760615;0.23470384;1.236567;-0.7611241;-0.91276276;0.20076029;0.60654914;0.0037891958
1.276813;0.6271023;-0.5751487;0.87783396;0.07400303;-1.4687235;0.38304064;-0.29503214;-0.10534642;-0.7006256;0.12501034;-0.35991594;-0.49707335;-1.2157768;1.0129448;0.56965715;1.0604786;0.31578404;-0.36374146;-0.0964576;-0.15857695;-0.41911882;-0.078392096;0.2624805;0.55683255;0.37023938;-0.03335382;0.042004913;0.76;0;1.276813;0.6271023;-0.5751487;0.87783396;0.07400303;-1.4687235;0.38304064;-0.29503214;-0.10534642;-0.7006256;0.12501034;-0.35991594;-0.49707335;-1.2157768;1.0129448;0.56965715;1.0604786;0.31578404;-0.36374146;-0.0964576;-0.15857695;-0.41911882;-0.078392096;0.2624805;0.55683255;0.37023938;-0.03335382;0.042004913;0.76;0.20485447;0.14573517;-0.07808841;0.22027892;0.015947785;-0.76686937;0.056598075;-0.055732455;-0.039099798;-0.13047197;0.03719274;-0.06550136;-0.47379902;-0.20746525;1.0199572;0.1431559;0.15649119;0.12048224;-0.28327286;-0.08568794;-0.050394595;-0.33079287;-0.061793048;0.47595167;0.8011585;0.7803149;-0.032901496;0.09047663;0.0032357178
-1.5469908;-1.0821228;1.3753821;0.54671866;2.302406;-0.7619322;-0.33890057;0.17496371;1.1150643;-0.43742153;2.1856732;-2.5733638;-0.2718094;2.1679068;-0.46438813;-0.27631646;0.3581793;0.06351416;-1.5424588;0.17815153;0.22390547;0.46200266;0.331991;-0.40519854;-0.61441;-0.6224724;-0.06592261;-0.024141366;38;0;-1.5469908;-1.0821228;1.3753821;0.54671866;2.302406;-0.7619322;-0.33890057;0.17496371;1.1150643;-0.43742153;2.1856732;-2.5733638;-0.2718094;2.1679068;-0.46438813;-0.27631646;0.3581793;0.06351416;-1.5424588;0.17815153;0.22390547;0.46200266;0.331991;-0.40519854;-0.61441;-0.6224724;-0.06592261;-0.024141366;38;-0.24820232;-0.25147945;0.18673675;0.13719063;0.49617258;-0.39783013;-0.050075937;0.033051167;0.4138611;-0.081457555;0.6502756;-0.4683283;-0.25908256;0.3699407;-0.46760297;-0.06943884;0.05285529;0.02423279;-1.2012289;0.15826061;0.07115552;0.3646393;0.26169392;-0.73474;-0.88399965;-1.3119202;-0.06502861;-0.05199938;0.16178589
-0.43033022;0.9856327;0.64578944;0.31713104;0.61633223;-1.3474624;1.0782336;-0.16151826;-0.49285588;-1.0396377;-0.3956077;-0.66468394;-0.9857005;-0.66096765;0.3441052;0.53085244;0.27814186;0.3555299;-1.0812232;-0.11528193;-0.016378017;-0.20760906;-0.16411923;0.25528017;0.4547978;-0.50503224;-0.03945597;-0.0063575823;30.14;1;-0.43033022;0.9856327;0.64578944;0.31713104;0.61633223;-1.3474624;1.0782336;-0.16151826;-0.49285588;-1.0396377;-0.3956077;-0.66468394;-0.9857005;-0.66096765;0.3441052;0.53085244;0.27814186;0.3555299;-1.0812232;-0.11528193;-0.016378017;-0.20760906;-0.16411923;0.25528017;0.4547978;-0.50503224;-0.03945597;-0.0063575823;30.14;-0.06904305;0.22905569;0.08767936;0.07957915;0.13282068;-0.7035549;0.15931977;-0.030511282;-0.18292567;-0.19360352;-0.11770014;-0.1209663;-0.9395473;-0.112790294;0.34648737;0.1334042;0.04104444;0.13564663;-0.84203;-0.1024105;-0.005204814;-0.16385712;-0.12936798;0.46289542;0.65435314;-1.0644038;-0.03892089;-0.013693937;0.12832175
1.234235;3.0197403;-4.304597;4.7327952;3.6242008;-1.3577456;1.713445;-0.49635848;-1.2828578;-2.4474692;2.1013439;-4.609628;1.4643776;-6.079337;-0.33923736;2.581851;6.739384;3.042493;-2.721853;0.009060836;-0.37906832;-0.704181;-0.65680474;-1.632653;1.4889015;0.56679726;-0.010016223;0.14679274;1;1;1.234235;3.0197403;-4.304597;4.7327952;3.6242008;-1.3577456;1.713445;-0.49635848;-1.2828578;-2.4474692;2.1013439;-4.609628;1.4643776;-6.079337;-0.33923736;2.581851;6.739384;3.042493;-2.721853;0.009060836;-0.37906832;-0.704181;-0.65680474;-1.632653;1.4889015;0.56679726;-0.010016223;0.14679274;1;0.19802317;0.70177126;-0.5844386;1.1876221;0.7810217;-0.7089241;0.25317857;-0.093763605;-0.4761384;-0.45577288;0.62518615;-0.8389095;1.3958114;-1.0374036;-0.34158581;0.6488239;0.9945078;1.1608136;-2.1197119;0.008049179;-0.12046514;-0.55578053;-0.51773036;-2.9604635;2.142199;1.1945795;-0.00988039;0.31618473;0.0042575235
0.008430365;4.137837;-6.2406964;6.675732;0.76830703;-3.3530595;-1.6317347;0.15461245;-2.7958925;-6.1878905;5.664395;-9.854485;-0.30616665;-10.691196;-0.6384982;-2.0419738;-1.1290559;0.11645252;-1.9346657;0.48837823;0.3645142;-0.60805714;-0.53952795;0.12893999;1.4884812;0.5079627;0.73582166;0.51357377;1;1;0.008430365;4.137837;-6.2406964;6.675732;0.76830703;-3.3530595;-1.6317347;0.15461245;-2.7958925;-6.1878905;5.664395;-9.854485;-0.30616665;-10.691196;-0.6384982;-2.0419738;-1.1290559;0.11645252;-1.9346657;0.48837823;0.3645142;-0.60805714;-0.53952795;0.12893999;1.4884812;0.5079627;0.73582166;0.51357377;1;0.0013525848;0.9616108;-0.8473044;1.6751722;0.16557153;-1.7507439;-0.24110508;0.029206755;-1.037708;-1.152322;1.6852554;-1.7934247;-0.2918311;-1.8243906;-0.64291835;-0.5131518;-0.1666109;0.04443056;-1.5066699;0.43384996;0.11583994;-0.47991398;-0.4252862;0.2338048;2.1415942;1.07058;0.7258429;1.106214;0.0042575235
0.32959434;3.7128892;-5.775935;6.0782657;1.667359;-2.4201684;-0.81289124;0.13308012;-2.2143114;-5.1344543;4.56072;-8.873749;-0.7974836;-9.177166;-0.25702477;-0.8716885;1.3130137;0.77391386;-2.3705995;0.26977277;0.15661716;-0.65245044;-0.5515722;-0.7165216;1.4157166;0.5552647;0.5305074;0.40447405;1;1;0.32959434;3.7128892;-5.775935;6.0782657;1.667359;-2.4201684;-0.81289124;0.13308012;-2.2143114;-5.1344543;4.56072;-8.873749;-0.7974836;-9.177166;-0.25702477;-0.8716885;1.3130137;0.77391386;-2.3705995;0.26977277;0.15661716;-0.65245044;-0.5515722;-0.7165216;1.4157166;0.5552647;0.5305074;0.40447405;1;0.052880783;0.86285526;-0.7842034;1.5252472;0.35931882;-1.2636503;-0.12011279;0.025139233;-0.8218516;-0.95614886;1.3568931;-1.6149398;-0.7601433;-1.5660301;-0.25880408;-0.21905693;0.19375692;0.2952742;-1.8461645;0.23965217;0.04977179;-0.5149517;-0.43478015;-1.2992572;2.0369022;1.1702735;0.523313;0.8712183;0.0042575235
0.316459;3.8090758;-5.615159;6.0474453;1.554026;-2.6513531;-0.7465793;0.055586312;-2.6786785;-4.9594927;6.4390535;-7.5201173;0.38635167;-9.252307;-1.3651884;-0.5023622;0.78442657;1.4943047;-1.8080121;0.38830742;0.20882837;-0.51174664;-0.58381325;-0.21984503;1.4747525;0.49119192;0.51886827;0.40252808;1;1;0.316459;3.8090758;-5.615159;6.0474453;1.554026;-2.6513531;-0.7465793;0.055586312;-2.6786785;-4.9594927;6.4390535;-7.5201173;0.38635167;-9.252307;-1.3651884;-0.5023622;0.78442657;1.4943047;-1.8080121;0.38830742;0.20882837;-0.51174664;-0.58381325;-0.21984503;1.4747525;0.49119192;0.51886827;0.40252808;1;0.050773323;0.8852085;-0.7623747;1.5175133;0.33489534;-1.3843596;-0.11031453;0.010500421;-0.99420357;-0.9235672;1.9157298;-1.3685915;0.36826164;-1.5788524;-1.3746392;-0.12624454;0.11575514;0.57012755;-1.4080353;0.34495223;0.06636413;-0.40390015;-0.46019435;-0.39864144;2.1218417;1.035234;0.5118317;0.8670268;0.0042575235
1.3758664;-1.0061536;-0.6300852;-1.785552;0.99518424;3.5412357;-1.5626348;0.9227377;-0.5466144;0.65299743;-0.07650668;-0.75986516;0.36070052;-0.31897902;1.2957925;1.8047203;-0.4479307;-0.4140775;0.5857611;0.27740762;0.3462046;0.74479693;-0.16371809;1.0506648;0.5793356;-0.037341543;0.035170082;0.024165409;39.99;0;1.3758664;-1.0061536;-0.6300852;-1.785552;0.99518424;3.5412357;-1.5626348;0.9227377;-0.5466144;0.65299743;-0.07650668;-0.75986516;0.36070052;-0.31897902;1.2957925;1.8047203;-0.4479307;-0.4140775;0.5857611;0.27740762;0.3462046;0.74479693;-0.16371809;1.0506648;0.5793356;-0.037341543;0.035170082;0.024165409;39.99;0.22074679;-0.23382463;-0.08554718;-0.4480568;0.21446396;1.8489969;-0.23089488;0.17430791;-0.20287839;0.12160256;-0.022762062;-0.13828841;0.34381154;-0.05443192;1.3047628;0.45352957;-0.0660996;-0.15798451;0.45617628;0.24643458;0.11002129;0.5878369;-0.12905179;1.9051535;0.8335354;-0.07870087;0.03469313;0.052051168;0.17025837
-5.007109;2.6369562;-2.8507192;1.5534995;-2.8901823;-0.694523;-3.045304;0.28218755;-1.5945128;-1.6981803;-1.6633307;1.4648794;0.44360134;2.985635;0.8037371;0.9459636;1.1910446;0.35208753;0.213068;-0.77952194;-0.8282148;0.70702857;0.5004361;0.41915587;-0.10940853;-0.4088736;-1.5721687;-0.91123986;17.86;0;-5.007109;2.6369562;-2.8507192;1.5534995;-2.8901823;-0.694523;-3.045304;0.28218755;-1.5945128;-1.6981803;-1.6633307;1.4648794;0.44360134;2.985635;0.8037371;0.9459636;1.1910446;0.35208753;0.213068;-0.77952194;-0.8282148;0.70702857;0.5004361;0.41915587;-0.10940853;-0.4088736;-1.5721687;-0.91123986;17.86;-0.80335075;0.6128143;-0.38704446;0.38982677;-0.6228394;-0.36263353;-0.44997406;0.053306073;-0.5918106;-0.3162387;-0.49486965;0.26659444;0.4228307;0.5094813;0.80930114;0.23772241;0.17575836;0.13433325;0.1659321;-0.692487;-0.2632006;0.558028;0.39447182;0.76004857;-0.1574146;-0.86174023;-1.550848;-1.9627683;0.076039374
-5.140723;3.5687513;-5.8962455;4.16472;-4.0911927;-1.9899603;-5.472436;2.4228206;-2.9097352;-6.287803;3.704312;-7.2675495;0.32926995;-8.458975;1.3544872;-5.976221;-10.5760145;-3.5251613;1.737976;0.3189952;1.1311303;0.11802151;-0.33270422;0.13994074;0.3247579;-0.18076913;0.17781039;0.66155535;99.9;1;-5.140723;3.5687513;-5.8962455;4.16472;-4.0911927;-1.9899603;-5.472436;2.4228206;-2.9097352;-6.287803;3.704312;-7.2675495;0.32926995;-8.458975;1.3544872;-5.976221;-10.5760145;-3.5251613;1.737976;0.3189952;1.1311303;0.11802151;-0.33270422;0.13994074;0.3247579;-0.18076913;0.17781039;0.66155535;99.9;-0.82478803;0.8293584;-0.80053806;1.0450723;-0.88165927;-1.0390244;-0.808607;0.45767805;-1.0799613;-1.170928;1.1020969;-1.3226265;0.31385264;-1.4434749;1.363864;-1.5018355;-1.5606662;-1.3449677;1.3534929;0.28337884;0.35946494;0.09314942;-0.26225615;0.2537523;0.46725458;-0.38098824;0.17539904;1.4249595;0.4253266
0.7256457;2.3008945;-5.329976;4.007683;-1.7304106;-1.7321925;-3.9685926;1.0637281;-0.48609656;-4.6249847;5.588724;-7.1482425;1.6804508;-6.2102575;0.4952821;-3.5995402;-4.830324;-0.6490901;2.2501233;0.50464624;0.5896691;0.10954132;0.60104525;-0.3647003;-1.8430777;0.3519093;0.59454995;0.09937224;1;1;0.7256457;2.3008945;-5.329976;4.007683;-1.7304106;-1.7321925;-3.9685926;1.0637281;-0.48609656;-4.6249847;5.588724;-7.1482425;1.6804508;-6.2102575;0.4952821;-3.5995402;-4.830324;-0.6490901;2.2501233;0.50464624;0.5896691;0.10954132;0.60104525;-0.3647003;-1.8430777;0.3519093;0.59454995;0.09937224;1;0.11642407;0.53471535;-0.72365516;1.0056663;-0.37290654;-0.9044353;-0.58639914;0.20094141;-0.18041693;-0.8612744;1.6627421;-1.3009137;1.6017675;-1.0597444;0.4987108;-0.9045711;-0.71279436;-0.24764974;1.7523406;0.4483016;0.18739253;0.086456366;0.4737776;-0.6613052;-2.65178;0.7416825;0.58648705;0.21404319;0.0042575235
1.0520146;-0.2849011;-0.04149338;-0.09641332;-0.029453889;0.14075458;0.039418377;0.09234035;-0.02333508;-0.21061668;1.7440915;1.4081926;0.22516465;0.34586632;-0.087995954;-0.7415695;0.36604738;-1.2102631;-0.090850845;0.011770791;0.06251756;0.24187614;-0.09985074;-0.17619246;0.3560658;1.1560683;-0.075971;-0.012929852;68;0;1.0520146;-0.2849011;-0.04149338;-0.09641332;-0.029453889;0.14075458;0.039418377;0.09234035;-0.02333508;-0.21061668;1.7440915;1.4081926;0.22516465;0.34586632;-0.087995954;-0.7415695;0.36604738;-1.2102631;-0.090850845;0.011770791;0.06251756;0.24187614;-0.09985074;-0.17619246;0.3560658;1.1560683;-0.075971;-0.012929852;68;0.16878735;-0.066209465;-0.00563359;-0.024193438;-0.006347365;0.073492646;0.0058244583;0.017443368;-0.00866092;-0.03922148;0.5188974;0.25627798;0.21462183;0.05902008;-0.08860513;-0.1863578;0.05401636;-0.46175614;-0.0707524;0.010456562;0.019867623;0.19090268;-0.078707956;-0.31948695;0.5122997;2.4365246;-0.074940726;-0.0278503;0.2895116
0.7027099;2.4264328;-5.2345133;4.4166613;-2.1708062;-2.6675537;-3.8780885;0.91133714;-0.16619904;-5.0092487;4.6757293;-8.167188;0.6385593;-6.7633343;1.2968602;-3.8117585;-3.754128;-1.0491774;1.5541973;0.42274314;0.5511797;-0.009802357;0.7216982;0.47324574;-1.9593037;0.31947553;0.6004849;0.12930523;1;1;0.7027099;2.4264328;-5.2345133;4.4166613;-2.1708062;-2.6675537;-3.8780885;0.91133714;-0.16619904;-5.0092487;4.6757293;-8.167188;0.6385593;-6.7633343;1.2968602;-3.8117585;-3.754128;-1.0491774;1.5541973;0.42274314;0.5511797;-0.009802357;0.7216982;0.47324574;-1.9593037;0.31947553;0.6004849;0.12930523;1;0.112744205;0.5638898;-0.71069413;1.1082932;-0.46781257;-1.3928185;-0.57302624;0.1721543;-0.06168552;-0.93283284;1.3911103;-1.4863523;0.6086602;-1.1541238;1.305838;-0.957902;-0.5539838;-0.4002965;1.2103705;0.37554315;0.17516088;-0.007736589;0.56888306;0.8581289;-2.8190033;0.67332524;0.5923415;0.27851745;0.0042575235
1.2145693;0.27802208;0.2700339;0.6469982;-0.22205292;-0.61343765;-0.021164589;-0.040754143;0.09346403;-0.31384677;0.08226873;0.093263485;-0.22051062;-0.17450613;1.3925637;0.20599747;0.29739887;-0.6959366;-0.55357265;-0.14165787;-0.26543438;-0.7500029;0.16476555;0.022198468;0.12918274;0.12564422;-0.00920842;0.026338384;0.89;0;1.2145693;0.27802208;0.2700339;0.6469982;-0.22205292;-0.61343765;-0.021164589;-0.040754143;0.09346403;-0.31384677;0.08226873;0.093263485;-0.22051062;-0.17450613;1.3925637;0.20599747;0.29739887;-0.6959366;-0.55357265;-0.14165787;-0.26543438;-0.7500029;0.16476555;0.022198468;0.12918274;0.12564422;-0.00920842;0.026338384;0.89;0.19486797;0.06461082;0.03666272;0.16235425;-0.047852796;-0.3202962;-0.003127279;-0.007698579;0.034689594;-0.058445208;0.02447637;0.016973088;-0.2101857;-0.029778458;1.402204;0.051767547;0.043886133;-0.26552325;-0.43110874;-0.12584153;-0.084353104;-0.5919458;0.12987745;0.040252127;0.18586531;0.26480722;-0.009083541;0.056731656;0.0037891958
-6.616293;3.563428;-7.0589013;4.284346;-5.0962987;-1.7686177;-4.9375544;2.7484596;-3.7967596;-6.82549;3.2595947;-6.9438906;0.43597516;-6.9470105;1.0110041;-6.166837;-10.564346;-4.010188;2.1435018;-0.54163414;1.2159761;0.041177746;-1.0590976;0.27566206;0.05742493;-0.26583847;-0.51463693;0.38859028;254.76;1;-6.616293;3.563428;-7.0589013;4.284346;-5.0962987;-1.7686177;-4.9375544;2.7484596;-3.7967596;-6.82549;3.2595947;-6.9438906;0.43597516;-6.9470105;1.0110041;-6.166837;-10.564346;-4.010188;2.1435018;-0.54163414;1.2159761;0.041177746;-1.0590976;0.27566206;0.05742493;-0.26583847;-0.51463693;0.38859028;254.76;-1.0615314;0.82812124;-0.95839274;1.0750906;-1.0982614;-0.9234541;-0.7295729;0.5191922;-1.4091843;-1.2710571;0.9697858;-1.2637236;0.41556162;-1.185467;1.018003;-1.5497376;-1.5589443;-1.5300218;1.6693063;-0.48115975;0.38642833;0.032499865;-0.8348402;0.49985358;0.08262173;-0.56028;-0.50765777;0.8370054;1.0846467
0.8607806;-0.9912128;0.04268647;0.07488319;-0.85985225;-0.52527803;0.11023553;-0.19560559;-1.1963985;0.58617276;-0.17185631;0.14246388;0.4365777;0.33633757;1.0519189;-1.5543534;0.1965973;0.06787338;-1.1316693;-0.041410677;-0.68367696;-2.085181;0.15596633;0.010815076;-0.17594808;-0.124418326;-0.04701195;0.06275734;250;0;0.8607806;-0.9912128;0.04268647;0.07488319;-0.85985225;-0.52527803;0.11023553;-0.19560559;-1.1963985;0.58617276;-0.17185631;0.14246388;0.4365777;0.33633757;1.0519189;-1.5543534;0.1965973;0.06787338;-1.1316693;-0.041410677;-0.68367696;-2.085181;0.15596633;0.010815076;-0.17594808;-0.124418326;-0.04701195;0.06275734;250;0.13810538;-0.23035246;0.0057955766;0.018790783;-0.18529968;-0.2742651;0.016288398;-0.03695048;-0.44404867;0.10915832;-0.051130228;0.025927102;0.41613594;0.057394054;1.059201;-0.3906119;0.029011188;0.025895981;-0.8813161;-0.036787104;-0.21726753;-1.6457458;0.12294141;0.019610804;-0.25315025;-0.2622235;-0.046374403;0.1351764;1.0643809
1.141572;1.291195;-1.4329004;2.0582023;0.94082373;-0.9582739;0.3911542;-0.0925192;-0.03282859;-2.1553025;1.0804386;0.04441532;0.4411766;-5.053825;0.31518525;0.82119536;4.027366;1.077979;-1.1072758;-0.005912577;-0.36650705;-0.7144649;-0.14391066;-0.30517763;0.69751406;-0.31254473;0.10624747;0.12505986;1;1;1.141572;1.291195;-1.4329004;2.0582023;0.94082373;-0.9582739;0.3911542;-0.0925192;-0.03282859;-2.1553025;1.0804386;0.04441532;0.4411766;-5.053825;0.31518525;0.82119536;4.027366;1.077979;-1.1072758;-0.005912577;-0.36650705;-0.7144649;-0.14391066;-0.30517763;0.69751406;-0.31254473;0.10624747;0.12505986;1;0.18315612;0.3000667;-0.19454606;0.5164742;0.20274918;-0.50034666;0.057796933;-0.017477153;-0.012184479;-0.40136498;0.3214492;0.008083176;0.4205195;-0.8624059;0.3173672;0.20636792;0.5943046;0.41128528;-0.8623191;-0.0052524274;-0.11647326;-0.56389713;-0.11343846;-0.5533737;1.0035679;-0.65871793;0.10480661;0.26937312;0.0042575235
1.140208;1.1564311;-1.471578;2.0762784;0.77480906;-1.002532;0.26494792;0.013162261;0.24883534;-2.1006665;0.7632048;-0.9449165;-1.4190345;-4.6836195;0.5192823;0.90845406;4.1336665;1.3062046;-1.0947164;-0.12509726;-0.387895;-0.86681193;-0.12158264;-0.35610858;0.6345728;-0.306311;0.09408682;0.12106473;1;1;1.140208;1.1564311;-1.471578;2.0762784;0.77480906;-1.002532;0.26494792;0.013162261;0.24883534;-2.1006665;0.7632048;-0.9449165;-1.4190345;-4.6836195;0.5192823;0.90845406;4.1336665;1.3062046;-1.0947164;-0.12509726;-0.387895;-0.86681193;-0.12158264;-0.35610858;0.6345728;-0.306311;0.09408682;0.12106473;1;0.18293728;0.26874828;-0.19979735;0.5210101;0.16697273;-0.52345526;0.0391487;0.0024863905;0.092356354;-0.39119056;0.22706664;-0.17196603;-1.3525914;-0.7992325;0.52287716;0.22829619;0.609991;0.49836102;-0.85253817;-0.11112993;-0.12327019;-0.68413824;-0.09583826;-0.64572597;0.91300946;-0.64557976;0.09281087;0.26076782;0.0042575235
1.0825663;1.0948615;-1.36702;2.0125544;0.70814204;-0.8077121;0.1519521;0.15835252;0.009872284;-1.9252781;2.605937;-0.30921888;-1.7675489;-4.4291945;-0.17193979;1.055514;3.970587;1.7622485;-0.8808121;-0.13578941;-0.32528377;-0.7343436;-0.10672534;-0.22499907;0.5691673;-0.33503264;0.08914014;0.11233722;1;1;1.0825663;1.0948615;-1.36702;2.0125544;0.70814204;-0.8077121;0.1519521;0.15835252;0.009872284;-1.9252781;2.605937;-0.30921888;-1.7675489;-4.4291945;-0.17193979;1.055514;3.970587;1.7622485;-0.8808121;-0.13578941;-0.32528377;-0.7343436;-0.10672534;-0.22499907;0.5691673;-0.33503264;0.08914014;0.11233722;1;0.17368913;0.25443986;-0.18560141;0.50501955;0.15260586;-0.42173332;0.022452438;0.029913265;0.0036641425;-0.35852933;0.77531135;-0.056274965;-1.6847875;-0.75581634;-0.17313008;0.26525262;0.58592594;0.67235714;-0.68595475;-0.12062829;-0.1033728;-0.57958657;-0.084126905;-0.4079872;0.81890553;-0.70611334;0.087931275;0.24196915;0.0042575235
-1.298359;1.0796711;-0.18067794;1.287839;1.8582735;-2.223695;0.525167;-0.09687431;-0.16889337;-2.5444105;0.7069996;-0.8356959;-1.0221173;-4.993992;-0.45570683;1.3153652;3.6391995;1.6234261;-1.5393388;-0.18757199;-0.33298305;-0.85127044;-0.3707998;0.29824167;0.44292986;-0.52283245;0.00010485651;0.13569835;1;1;-1.298359;1.0796711;-0.18067794;1.287839;1.8582735;-2.223695;0.525167;-0.09687431;-0.16889337;-2.5444105;0.7069996;-0.8356959;-1.0221173;-4.993992;-0.45570683;1.3153652;3.6391995;1.6234261;-1.5393388;-0.18757199;-0.33298305;-0.85127044;-0.3707998;0.29824167;0.44292986;-0.52283245;0.00010485651;0.13569835;1;-0.20831135;0.25090972;-0.02453079;0.3231634;0.40046123;-1.1610651;0.07759866;-0.018299848;-0.062685534;-0.47382548;0.21034461;-0.1520889;-0.97425896;-0.85219574;-0.45886156;0.3305537;0.5370242;0.61939174;-1.1987991;-0.16662925;-0.105819575;-0.671872;-0.2922852;0.5407968;0.63727784;-1.1019194;0.00010343451;0.29228795;0.0042575235
